text,inappropriate
"pegaria alguem do 2 do atomo? — n conheço ngm eu acho kakakaakk 
manda nome aii https://t.co/htuimo5jpp",0
"dominique me dando idéia de fazer depilação na cera, será que dói muito? kk🤔",0
ava had a immense piranha,0
"rt @user gente vcs são burros, da pra perceber nitidamente que ela tá flnd com ironia https://t.co/pktswwq63h",1
a tremidinha da cintura caralho fodeeeeee https://t.co/zk8ud0jrgo,1
hj é dia de baile em porra,1
tô lendo todo dia do david levithan e pqp perfeito,1
"@user ótima atitude irmão, pena que nem todos tem a mesma atitude, por isso falo e repito, tu é um mlk 10! ❤",0
errado não star,0
99% vagabundo mas aquele um por cento n deixa eu vira puta,1
vou comprar fp kkkkkkkk fodasi,1
rt @user stf não tem ética moral nenhuma. cruzaram o “ limiar” da cafajestagem! https://t.co/z3ha6yjxls,1
agora qu3 lembrei que sonhei até com essa porra. nojo,1
#NasRuasContraSTF  PRESSÃO!!! Presidente do Senado 👁👁.        #STFVergonhaNacional                          BASSSSTA 😡 B_SSSSTA 💩 https://t.co/eyGIWhUAox,0
"rt @user @user o cara adultera dados, que foram desmascarados e ainda quer ficar no governo?",1
@user puta merda vocês são tudo pra mim,1
@user mas tem país por aí louco pra fazer igual...,0
"mano, as irmãs martínez são muito boas. pqp #voleinaglobo",1
"tbh ainda não acredito nas centenas ou até milhares de pessoas que estão a querer juntar se para limpar Portugal inteiro. Temos gente de norte a sul do país, litoral, centro, quase à porta de Espanha, puta que pariu somos enormes. espero que isto se realize",1
a a a eu preciso desse moletom,0
rt @user a bunda da vanusa salvou a sapatao de um belo banho de piscina kkkkkkk,1
@user tu é analfabeto funcional mesmo. pqp.... ele está dizendo modus operandi da esquerda brasileira. burro!,1
"@user seria até bom se fosse só na cabeça dos brasileiros, machismo permeia em todo lugar.",0
"@user @user @user calma, viadinho",1
"@user @user não mentiu, sulista não faz nada de bom
odiar sulista sendo sulista não é hipocrisia, é consciência de classe",1
não me liberou enquete com música*,0
rt @user saudade do tempo em que as coisas eram recíprocas.,0
"tô c tanta vergonha, queria conseguir me abrir sobre isso, mas falta coragem",0
rt @user como estarão quando lula for solto... https://t.co/xjyujydkbj,0
"@user @user Fala mais!
Vc é só mais um esquerdopata fissurado no fracasso e um invejoso contumaz do sucesso alheio.
Vc, assim como todo esquerdopata é um incompetente fracassado que acha sempre q as pessoas de sucesso lhe devem alguma coisa. a única moral q vc  reconhece, é  a que te serve.",1
rt @user eu não ia sair de frente do espelho com um desse no meu corpinho https://t.co/xgkop0cfta,0
"thiago querendo dormir e eu fazendo vrs perguntas, ta puto cmg ja 😂😂😂",1
"tirei caso da chifruda assumida! https://t.co/pmlriqvpqa 

o berro que eu deiiiiii!!!!!!!! 

socorro viado",1
@user que dia ela chega??,0
amy lee arrecada 800 dólar com 30 shows em turnê com a banda evanescence,0
@user dez mil comentários em oito minutos pqp se fosse sempre assim #mpn #nowunited #uniters,1
não importa o que aconteça eu sempre sou a errada da história,0
kkkkkk eee negãoo,1
caralho buceta porra eu preciso ver isso,1
como eu fui me apaixonar p alguem tao filha da puta,1
será que não tem amigo pra avisar que tá feio?,0
eu odeio gente sonsa caralho vsf,1
"rt @user @user @user @user pqp o que falar?? 
só tenho a dizer uma dupla perfeita..lindossss😘😘🥰🥰🥰💓💓💞💞💞💞",1
puta que pariu que aflição que me dá esses vídeos,1
"TAEHY TA FAZENDO BIRRA@user filho da puta, eu amo ele, saco. Não passou nem 10 minutos e eu ja não aguento mais ignorar. 😔😔😔😔😔😔😔😔😔😔😔😔😔",1
"minha mãe do nada virou pra mim e falou ''estou namorando'', por um momento achei q era brincadeira, mas nn é pqp",1
@user argentino fdp,1
chocada estou com a cara de pau,1
a verdadeira meta viado,1
rt @user spoofing é o nome da operação que busca hackers https://t.co/hxim2jg7n2,0
"já que dessa vez não vou poder comprar, vou contribuir com a divulgação xd",0
"me atacou a sinusite em pleno sábado, até ficaria puta por não poder ir em nenhum role mas aí lembrei que não tenho nada pra fazer hoje 🤩🤩🤩🤩🤣🤣👌👌🤘",1
@user caralho ta geral apaixonado fudeu pra tropa toda,1
mano como q cabe tanto filho da puta no  mundo,1
seu lugar favorito no mundo? — minha cama https://t.co/hq7utkg58v,0
"a tranquilidade de entrar no uber, estando junto com um homem, o q o e tem de gigante, tem de injusta.",0
@user porra bora comprar https://t.co/zs7la5vedz,0
"Ontem no role o cara me reconheceu, no meu antigo emprego eu fiz a entrevista dele, me agradeceu pra caralho e falou de varias pessoas lá que também ajudei, quando tinha alguma treta era só chamar a loirinha do rh diz ele kkk Não consigo nem descrever o que eu senti, alegria fdd",1
krl pra que eu fui inventar de sair de casa tá frio pra porra,1
@user @user kkkkkkkkkkkkkkk caralho,1
"Mano eu fico muito triste com aquilo que tá acontecendo com o kamaitachi

Tem falso crente com ameaça de morte pra cima dele

Isso é ridículo",1
"viva sem medo, sem medo dos desafios, sem medo de enfrentar o que parece impossível 💬💬💬",0
"um stf que tem lado?
#stfvergonhanacional https://t.co/tlkzbnokd9",0
@user fui tapeado!,0
rt @user mano a moça que trabalha lá em casa kkkkkkkkkkkkkkkkkkkkkkkk https://t.co/uxydzj5wih,0
"@user por isso que ele vai se reeleger porra!

vcs do globo são burros pra caraleooo kkkjj",1
@user @user cadê o juanfran carai?,1
@user se faltar uma já não é a mesma coisa,0
"sexo nao sei mas se quiser vir aqui 
assistir netflix agarradinho pra gente ficar fazendo carinho um no outro até nao se aguentar mais de tesao e acabar transando tudo bem",1
só evento bom na cdd final de semana,0
@user @user vai comer o bebê também?,1
@user podre que nem todos os outros androids,1
"eu odeio rico, vai tomar no cu com tanto diinheiro,",1
rt @user essa mania de fazer planos com dinheiro que não existe tem que acabar você quando dá conta que não tem dinheiro até fica…,0
@user kkkkkkkkkkkkkkkkk menor no sj entao....porra,1
@user “nunca recebi bolsa..” ele quis dizer o que ? que é indigno receber bolsa ? eu só tenho pena das crianças ..,0
"@user eh muito cu
muita buceta
muita coxa
muito corpooo",1
rt @user porra q nervoso de qm fica te falando o que é óbvio,1
@user linda pra caralho,1
rt @user eu gosto de passar vergonha uhuhl!! 🤮🤮🤮🤮 https://t.co/1btnzc6r2o,0
AS PESSOAS NAO EXALTAM ESSE HINO COMO ELE DEVERIA SER EXALTADO MAS NA MINHA OPINIÃO É UM CARALHO DE UM MUSICAO COM UMA LETRA MARAVILHOSA E FORA QUE O JIN FEZ ARREPIAR ATE OS MEUS CABELOS DO CURAÇAO RSRSRSRS SE É QUE ME ENTENDEM,1
mano se o jhony trazer o lanche eu vou pirar o cabeção kkkkkkkk,0
"quando fores bem sucedido, os preguiçosos vão dizer que tiveste sorte, don’t listen to them",0
não é fcr parado de cara feia em evento👍🏾,0
"rt @user caralho mano, é esse o romance que eu quero https://t.co/gee8ahzm3v",1
vai toma no cu seu filho de uma puta que ódio meu cu nessa porra https://t.co/6vsuk52jbu,1
rt @user o sorriso do kit no final do beijo eu to tremendo pqp duzentos mil anos esperando por isso https://t.co/d5opx8wxf1,1
seriao ódio de quem não se esmera pra fazer trabalho ui tô puta,1
os pia só arma pqp,1
tem coisa que eu prefiro n acreditar que seja verdade....,0
@user saudade bixa,1
morro kkkkkkkk,0
o vitão é perfeito 0 defeitos pqp,1
rt @user @user @user @user meus parabéns vocês merecem tudo dê bom espero que viva a vida de vocês longe desse jo…,0
chateada pra caralho que eu perdi 3 lives do chan com o changbin https://t.co/id7rihwb0h,1
@user @user boa pergunta!,0
"não é cu doce ,eu realmente não te quero !🤷",1
lindo pra caralho vai se fuder af,1
"rt @user é muito chato esperar todos os dias por uma mensagem que sabe que nunca vai chegar, mais que a esperança é sempre a úl…",0
@user tudo lixo,1
posso chamar então? — pode sim https://t.co/dje2jlja65,0
@user @user a feio kkkkkkkkkkkkkkkkkkkigual,1
rt @user perdendo pro azerbaijão mano,0
@user @user agora tô de olho pode deixar comigo,0
"rt @user @user geral magrelo , só feiao na foto ... mas o incrível é que a tropa já fazia sucesso 😁",1
macaca veia,1
@user araraquara urss,0
vai natália caraio,1
@user aqui ele não tem vez,0
"Oh, God.  Acho q sou insensível! Embora tenha achado uma lambança por parte do PR, acho que isso esta sendo hiperdimensionado com o único propósito de desestabilizar e tumultuar o gov.

Presidente da OAB chorou ao ver frases de Bolsonaro: 'Nunca foi fácil' https://t.co/9o1ufkRdZX",0
"Agora estamos vendo com mais clareza o seguinte: temos na presidência um serial shitter. Nunca um presidente brasileiro falou tanta bobagem em tão pouco tempo. Se duvidar, comparece",1
rt @user @user nao sobrou nenhum copinho ai nao? #mpn #luansantana #luanetes #luansantanashow,0
"@user acho que rola hein, pq maioria do pessoal acha correto",0
mas quebrar um ovo é a coisa mais fácil do mundo meu pai,0
@user @user @user peidão!,1
Um flagra: PETRALHAS pedindo VOTO aos eleitores de Paraty-RJ. O prefeito eleito em 2016 foi cassado por compra de votos. A nova eleição determinada pela Justiça Eleitoral será no próximo dia 04 de agosto. https://t.co/Cta5X3c03v,1
"sexta com folga, melhor forma de começar um final de semana",0
prefiro a foto do perfil do curious... mas tb beijava pra caralho. — ah é a mesma pessoa relaxa https://t.co/piiearnxtc,1
rt @user minha relação de amizade é a base de amor com pequenas doses de raiva kkkkkkkkkk eu odeio meus amigos,1
renite é chato demais vtnc #paz,1
@user @user @user pf prende 4 suspeitos de invadir celular de moro. 📱📱,0
@user ah! e te mata também,1
dou pala c esse video pqp,1
"Além disso é o primeiro MV solo a alcançar os 100 milhões de visualizações e atualmente está com 110 milhões de views.
💜💜💜💜💜💜💜💜
(Cr. JiminGlobal)

#MPN #BTS #ARMY #BoyWithLuv",0
alguém segura esse viadinho do caralho pq se não eu vou dar na cara dele,1
roubado da rede ao lado https://t.co/g3zvt7dk1e,0
"@user kkkkkkkkkkkk foda irmã, imagina",0
mãe eu te amo pra um caralho,1
“juma épica”,0
pqp nesses nego divulgando bar do rosa como baile,1
"viva a vida enquanto vc esta vivo, pq dps que vc morrer, n vivera mais",0
"Detalhe, sem meus documentos eu não ia ter como ir embora pra casa, e sem o dinheiro, eu não ia ter como pagar a conta do hotel, ou seja, eu tava muito fodido kkkkk",1
rt @user lembro me de foder o computador ao jogar gta 😂 https://t.co/a8k7ctoe3h,1
porra de passe mano,1
@user lindamente fodido,1
@user n deu  kkkkkk frio p caralho,1
rt @user @user a porra da cara de lua,1
"rt @user sem condições com essa amiga minha, ideia certa https://t.co/53ocxyfobm",0
velho hj eu percebi q faz uns 4 meses q eu n me fasso troxa cm algum garoto,1
"@user lixo, petralha.. 
a boquinha acabou...
vai quebrar, vai falir e vamos todos rir muito.
chora petralhas",1
"não julgo,faria a mesma coisa kkkk",0
"@user boa tarde, apesar do supremo... @user seguindo a todos de direita.. 🇧🇷🇧🇷🇧🇷🇧🇷🙏💯🤚👈",0
pqp anne salvou a noite,1
juro q nunca mais chamo ngm de feia,0
"📷 Há mais de dez anos, os jogos e programas ainda eram demonizados pela mídia que fazia associações com a violência. Desde aquela época já existiam autores tentando mostrar o lado positivo e levantado discussões. Mais uma leitura concluída 📚💛 https://t.co/zhUcg1P6aV",0
rt @user ta com deus fml porra,1
rt @user q porra é essa cara https://t.co/dkatqwqjjo,1
"Caralho mano, treinar a mordida do meu cachorro ta cada dia mais difícil kkkkkk, ele sem querer pegou meu dedo hj mano pra abrir foi um sacrifício 🤦🏽‍♂️",1
@user cês vão se foder hein kkkkkkkk,1
queria voltar nessa época,0
caralho so quero dormir e meu pai fazendo eu ir me encontrar com ele e a minha madrasta pra almoçar,1
"@user foi oq eu disse só que mais simplificado, pra que namorar se for pra trair ?",0
"alguem q pensa igual a mim, finalmente",0
"rt @user melhor maneira de descrever essa porcaria.

#stfvergonhanacional",1
"Uma pessoa maravilhosa que saiu do grupo pra proteger os membros. Foi abandonado pelo fandom quando mais precisou, sofreu calado e sozinho por muito tempo.
Voz impecável que nunca foi valorizada o suficiente.
Deu o sangue e trabalhava dia e noite pra promover o Suju. https://t.co/H45d41SpN7",0
minha blusa transparente ta na casa da minha irmã desde o carnaval passado e eu achando que tinha perdido kkk,0
o xingamento do dia é patife,0
"hoje é caso dormir cedo
tipo um preso",1
"eu vi na tv que quem mto praticava(😈)era mais saudável 
eu fiquei 🤔🤔 acho que eu sou doente então",0
"caralhoooo, eu preciso disso",1
@user e aí caralho @user,1
"@user kkkkkkkkk
pode ser o sr wladimir de araraquara (que fica perto de moscou). vou aguardar.",0
eu tomo suco verde com a mesma alegria que tomo um milk shake alguma coisa em mim tinha que combinar com meu curso ne,0
"eu to destruído, maldito seja o corote de menta",1
"acordei com o meu celular dentro do lixo, bom dia",0
"rt @user puta merda, ja eh linda, cantando essa musica levou foi coração de vez https://t.co/q0pfdldcyu",1
"@user @user se você quiser, posso passar por essa vergonha sem problema nenhum.",0
porra bia minha filha tu não pode fazer isso cmg nao,1
@user cametá,0
affs acordei hj cedo pra passar raiva pqp,1
to ficando com a pele oleosa logo nessa última semana de férias e surgem várias espinhas pqp,1
"@user noooo mano kkkkkkk eu sou muito burro, to bolado",0
"quando minha mãe me chama,mas só pra mostrar pra amiga dela que já tô grande

eu: https://t.co/mfrormxs9u",0
"Nicole me manda áudio ai ela falando  que sempre que ela tem costura no senai ela lembra de mim falando 
"" ah só faço merda ou pedia ajuda""

KKKKKKKK mano cada peça que eu estava fazendo eu fazia alguma merda",0
em 2017 eu e o davy se chamando de monica do caralho.....@user  era too,1
@user kkkkkkkkkkkkkk ta ficando doido porra?? [milton's voice],1
"ter intimidade com alguém é tão incrível 

ce pode falar o que pensa, 
ser você mesmo, 
sem medo de falar qualquer assunto..

isso é muito bom",0
"@user e eu que tenho uma capinha que de tanto usar , quando cai o cell ,cai ela e minha presão",0
@user O que vc sugere agora? A arma que temos é o voto ( já eras). Impeachment só se beneficiar o congresso ( já eras). Brasileiro que não está satisfeito não sabe o que fazer. Fomos engolidos até a outra eleição.,0
@user engraçado que milo tem 44 acho e o pattinson uns 30! https://t.co/5ns4t2ozm3,0
