text,inappropriate
juro q nunca mais chamo ngm de feia,0
@user @user e ta errado? seropedica é feio mas tem homens lindos,1
já acordei com raiva pqp,1
"começo de sábado tendo que aturar fã de político, vai tomar no cu",1
"ai pqp o professor que vai lecionar esse semestre me intimida 

muito",1
"@user @user mais lindo que o cr7, fdp",1
"Eu odeio gente sem noção pqp,eu tive que ficar uma hora em pé pq tinha uma filha da puta sem noção deitada na porra do sofá achando que ela tava na casa dela🤬",1
rt @user netflix q porra eh essa q vc fez com cdz,1
fi eu sei que eu sou feia mas hj tô de parabéns .. piorou 3x,1
"ah, fds a porra toda também",1
@user td falsa tnc,1
"@user @user @user @user Porra vcs ainda estão nessa, vai arrumar alguma coisa pra fazer. Parece 3 crianças discutindo tnc",1
bó pra tóquio guriassssssssss jogaram p caralho,1
"@user @user e tá fazendo o que aqui, gordo tetudo? procurando lanche pra aumentar essa pança nojenta sua?",1
foda ser feio e ter q sair de casa,1
"falou o cara que copiou 

vamos vamos chape 
caza caza 
entre outros",0
os snap antigao q patrícia mandou  agr kkkkkkkkkkkkkkkkkkk vtnc,1
@user eu nao aguento mais ver sapatão com unha grande meu deus o que custaaaaaaaaaaaaaaaa,1
"cê tá doido kkkkkk cadê o respeito cpt kkk mais puta é vc que não vem falar na nossa cara, piranhaaaaaaaaaaaaaa",1
se fode ai babaca,1
rt @user o sorriso do kit no final do beijo eu to tremendo pqp duzentos mil anos esperando por isso https://t.co/d5opx8wxf1,1
@user kkkkk vc não merece babaca caia fora isso que ele disse ao menino ney,1
rt @user puta merda as pernas desse desgraçado https://t.co/zzlqzl6uyx,1
tmnc ódio é  lixo 😡😡😡,1
"um mês de academia + cross fit 
mano eu to mttttttttt gostosa pqp https://t.co/lchsqyu2le",1
"não importa se ela é puta a muito tempo, ela é puta mais tbm tem sentimentoooo",1
não acredito que com uma ressaca dessa eu vou ter que ir no banco velho com esse sol do caralho que inferno de vida,1
mamãe me brigou feio porque eu estou falando mt “porra” 🙄,1
"rt @user vai tomar no cú acabei de descobrir que eu posso sim me apaixonar mais por min yoongi 
 https://t.co/hj6wa20bnk",1
meu deus que inferno de frio de novo vtnc,1
"rt @user por isso meninas, usem pra aumentar a estima de vocês, façam para vocês mesmas!!!! não liguem pra opinião dos outros https:/…",0
"burra e idiota, caralho como pode",1
"eu me sinto extremamente incomodada, de tanto que eu ja fui deixada de lado por causa desse caralho",1
"rt @user mano um bagulho q eu odeio é mentira, ent pra que mentir porra",1
rt @user hello @user vida poderias por obséquio mudar o roteiro fdp? n aguento mais a mesma merda de sempre nesse caralho sifude https://t…,1
@user caralho eu todo,1
"Agora eu tenho que ter vergonha na cara, de algo que muitas pessoas gostam de fazer? Agora só por que eu tranzo, e gosto de tranzar, eu não sou uma moça direita! Ataaaa",1
"as coisas que eu posto sempre é motivo de surtaçao, porém eu não tô nem aí agora msm que eu irei dá motivo p ser fdp👍🏻 kkkkkkkkkkkk",1
rt @user é pedir demais pra um puto me chupar desse jeitinho? https://t.co/nk7eqpt0av,1
"eu bêbado tenho duas versões: a puta e a militante. que hoje eu seja a puta, amém!",1
"O Namjoon consegue acabar com todo o meu resto de psicólogico e sanidade,em apenas 57 segundos.
eu amo muito esse homem💕
ele é muito perfeito pqp,até lendo mano
EU AMO O NAMJOON 😢💕💖👉💜💕💙💖💗💙💚💛💛🧡💜💜🖤💕💖💖🖤🖤💕💕💜💓💓❤❤💘💘❣❣💟💞💝💝💌💌💟💟💞❣❣💚💟💛🧡🧡👈 https://t.co/Aa7rwXmSMf",1
rt @user vc é mt meu bb    mas porra   tu me tira do sério,1
"carai tem que ser muito noob pra ser assaltado na europa, gente... cês são brasileiros, cês não manja da malandragem?",1
eu cada dia mais distante dessa frase,0
cada pessoa retardada na minha vida que vou te contar viu,1
@user @user caralho wushsjaiiaiajssjs,1
"tenho um novo filme preferido, puta q paril eu nunca chorei tanto num filme",1
"@user olha eu até vou, porém se me chamar pra encher o cu de álcool num bar ou na casa de alguém, sou a primeira a chegar",1
"o bts, um dos grupos mais famosos mundialmente, fez uma propaganda de maquiagem, USANDO a maquiagem. tem noção da importância disso? eles mandaram a masculinidade toxica ir se foder e tão basicamente mostrando que qualquer um pode usar maquiagem, que não tem gênero... mano https://t.co/xjjky5Oq3u",1
"@user fala isso não, quer fuder mais ainda com os ancaps",1
to soft com meu pack pqp now unuted e gossip girl tudo pra mim #mpn #nowunited #uniters,1
mano é errado sentir prazer vendo a porrada? caralho,1
@user casal mais feio da saramago??,1
@user caralio teu cabelo tá lindo porra,1
"@user @user sim porra, mas é um sono de morte massa",1
"essas minas da república dominicana são lindas, puta merda",1
seria hoje o dia que eu me olharia no espelho e pensaria “caralho que gata”????,1
"porra, fiquei bêbado ontem kkkkkk. ainda bem que eu não acordei com ressaca hj",1
"rt @user o programa não salvo o desenho eu tô muito puto, fiquei o dia inteiro fazendo
agora só tenho isso de novo. https://t.co/pqqp…",1
"vocês já viram  o corpo da alba? 
puta que pariu, que mulheeeeeer",1
"Tudo a comentar que o que importa é personalidade e só tenho a dizer que vocês são uns cu doce
Personalidade importa mas vocês nunca vão estar com alguém que não achem atraente lol
POUPEM-ME https://t.co/Fk3QROmvjN",1
@user @user nao eh nenhuma das duas e vcs sabem bem quem eh agr aquietem o cu de vcs,1
"@user @user kkkkkkkkkk vou usar ""hot asked"" com qualquer gringo chato",1
"Gustavo Cuéllar não viaja a Salvador para enfrentar o Bahia. Pelo treino de sexta-feira, o que indica é que o substituto será Piris da Motta. #FlaTT https://t.co/TLEcUh8yYs",0
"@user kkkkkkkkmmkkkkkkkkkkkkkkkkkkkk vai te fude folote, teu cu ta arrombado buraco negro",1
"Serio que voces querem fazer a gente acreditar que imposto baixo é ruim? Serio mesmo?

Vão tomar no cu vão. Sub-raça maldita https://t.co/QYM8mSCSdD",1
vc tem q parar de achar q a mãe de fulaninha tem q saber tudo q ela faz PQ N TEM!!!!! Tem coisa q se vc n contar vai evitar UMA PUTA DOR DE CABEÇA sabe? seis é mt chato,1
affs acordei hj cedo pra passar raiva pqp,1
o luan vai me encher de lixo qndo eu contar kkkmkmkkk ai medo,0
"@user vou procurar direitinho e ver os preços, mas provavelmente não irei comprar pqp pobre https://t.co/7tzj4wktzc",1
tenho que ler dois volume de dororo hj so pq o viado do meu irmão quer ler hoje a  noite,1
@user lindamente fodido,1
@user é retardada,1
rt @user pra namorar comigo tem que entender que eu tenho esse espírito safado ao mesmo tempo idiota https://t.co/mi9ovnvx3e,1
rt @user e eu nao engordo em porra nenhuma https://t.co/sfq04vkhzr,1
mano que fase eh essa esquisita pra caraio,1
"até que a morte nos separe o caralho
a gente vai fazer bodas no inferno amor",1
"fui na farmácia ontem comprar umas paradas para o Henrique e tinha que comprar uma mamadeira tbm que ele perdeu a dele, sai pegando uma que tinha do Flamengo lá 40$ quando cheguei em casa que ví, porra n estava acreditando no preço nmrl 🤦‍♂️",1
@user linda pra caralho,1
hoje me tornei paulista: comi pastel na feira,0
rt @user ridículo abrir mão da libertadores! @user já passou da hora de assumir o time sozinho.,1
eu aí gay putinha aborteira rs,1
@user @user ‘kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk vsf,1
@user kkkkkkkkkkk os pinto bolsominio,0
tô resfriada viado kkkkk,1
"por nada tio, não fique assim por causa de gente idiota, você é incrível",1
"rt @user não vou receber a bolsa esse mês por causa dos cortes e tal 

vai toma no cu @user",1
rt @user um gajo era fofo mm ya kkkkkkkkkk agora sou no máximo feio https://t.co/e3vgrxkirx,1
"@user Caralho, eu não tava esperando UM BEIJÃO DESSE PQP QUANDO EU VI ME JOGUEI NO CHÃO
EU NÃO TÔ BEM CARALHOOO
FIQUEI TODA ARREPIADA
TÔ VENDO ESSE VIDEO JÁ UNS 20 MINUTOS
ESSE MOMENTO É MEU
PORRA, NAMORADINHOS PRA CARALHO
PORRA EU QUASE DESMAIEI
PORRAAAAAAAA",1
"@user Eu amo esse Petros Sol, meu coração até balançou, já sonhando com o SP formando um time vencedor, com jogadores com sangue nos olhos, PQP.",1
agora eu to empacada nessa merda pq essa filha da puta nao me responde kk foda-se nunca mais confio em ninguem,1
rt @user metendo na putinha que gosta de dar o cuzinho gostoso https://t.co/jxqmj6nnml,1
@user puta merda vocês são tudo pra mim,1
@user boiola😔😔😔,1
"O Erro dessas Mina é achar, q eu Belo corpo é tudo se ele te trocou e pq ele achou alguém q fizesse ele feliz ou então ele é só um Idiota msm",1
bota remédio na porra da bebida não irmão você é otário é,1
o jean willis comendo brigadeiro na panela com a colher de pau auge,0
"@user d outro planeta nd, vc eh mongol msm",1
"caralho é mto grande
 a-",1
@user @user @user @user jkkkkkkkkk tá melhor que aquele mongol que tu postou,1
"@user O cara é mecânico, pode até saber mais que a gente, mas isso não impede alguns de serem desonestos, já gastei dinheiro aqui em Sfs e vi que o negócio tá feio",0
em 2017 eu e o davy se chamando de monica do caralho.....@user  era too,1
ba ontem cai no ônibus hoje pai de cocao kakakka vsf,1
"gENTE SÉRIO q tipo de demência leva a pessoa a falar essas coisas? Kkkkkkkkkkkk

aliás, rESPEITO COM A RAINHA, GINA É UMA DIVA",0
"@user verdade feio desculpa

mas me deu vontade de ter uma companhia era tipo 20:30 tlg ai eu chamei o arthur de ultima hora e ele veio

e eu n tinha como sair de casa com 1 pé só pra fumar",0
aprendi a fritar ovo porra brota,1
"pq você é o amor da minha vida? 

CARALHO QUE INFERNO GAROTA LINDA DA PORRA — Olha só, você que é ok? Aff perfeita😻❤️❤️ https://t.co/grjQQWTzCi",1
@user por mim agosto poderia durar 7 meses só pra adiar esse caralho,1
entendeu seus retardado,1
mano o cara quase faz a minha cabeça queimar com essa porra de secador praticamente encostado nela,1
@user @user 4dd é fudido 😂,1
@user me admira ngm ter ido pra cima desse branquelo fodido,1
@user sulista = aberração,1
@user @user @user @user pleno 2019 vagabundo acha maneiro corrigir português na internet,1
vai toma no cu seu filho de uma puta que ódio meu cu nessa porra https://t.co/6vsuk52jbu,1
caralho meu cabelo é lindo dms,1
@user os fdp foram rápidos,1
"@user ah mano, não é possível
entrega grátis ainda pqp 
preciso desse lugar na minha vida hahahah",1
pq é que eu n nasci homem? porra a vida era tão mais fácil,1
@user x @user n da fi  so as braba q isso,0
@user p q p. que briga feia,0
"olha

o ovo da cobra do fascismo sempre esteve presente na realidade brasileira

agora ele encontrou um cu bem quentinho pra ser chocado",1
"@user nega pqp, meu sonho demais",1
"pior coisa do mundo é ressaca, vsf😡😡",1
"rt @user absolutamente ninguem:

meu psicologico funkeiro: https://t.co/lithkgmxav",0
que dor de cabeça jamais vista pqp,1
tô ligada no 220 pqp,1
rt @user safado botou o primo novinho pra sentar na pica https://t.co/3wgcxhrket,1
eu sou ansioso e não me sabia '-',0
rt @user marcelo caralho enfia o pastelao no cu,1
", "" eo demoniooo filho da puta "" to rindo num é pouco n 😂😂😂😂😂😂😂😂😂😂😂",1
"@user So tenho uma louca em casa que minha familia resgatou ela do nosso porão pq a mãe dela tinha abandonado ela e ela tava super franquinha,recém nascida e agora ta gorda e super insuportável porem ainda amamos ela e acho que ela tbm nos ama '-' https://t.co/DCof3lrZmI",1
"minha mãe me irrita de um jeito que só ela consegue, vai toma no cu",1
"amo pra caralho você — eu nal tenho inimigos ent isso é recíproco, tbm te amo pra krlho https://t.co/c2xpsddarl",1
meu joelho tá doendo pra um cacete,1
"eu vou fazer essa porra virar um puteiro agora, fica de 4 fica de 4 e tooma 😉😋",1
esses juvena e tenso,0
porém vou me esforçar ao máximo pra conseguir recuperar tudo que eu joguei no lixo 😔✊🏽,0
"mano minha irmã criou um grupo com minha mãe pra mandar só figurinha de rola cu e buceta.

ela saiu

ela ta no quarto putaça",1
ressaca da porra,1
"rt @user caralho olha ali 6,99 tudo aquilo, preciso ir https://t.co/jedmjorfuy",1
@user @user ele é da  turma da terra plana .... só falta falar que não existe espaço tb ... é muito burro junto ....,1
"Além de ser gay não gosta de blackpink, escolhe só uma doença buceta — mas eu nao sou gay, e eu n disse que n gosto de blackpink, só não aguento mais as mesmas musicas ?????? https://t.co/E7loFOmZoh",1
"porra logo esse fds, frozen ????",1
"se acalmar aí filho da puta, tá latindo demais https://t.co/trze0cmzgx",1
kkkkkkk virei peixeiro nessa porra,1
pqp anne salvou a noite,1
mesa de ferro fudido,1
tô até vendo que esse tempinho vai me foder.,1
canalha!,1
"@user @user @user eu fico puto lendo essas idiotas falando merda, que desgraça",1
rt @user eae dia lindo p fuder doidão de lança,1
@user Quando que vc viu um presidente fazer isso? Nunca!!! Votei 17 pra isso 🇧🇷 . O problema é essa cambada de jornalistas que só querem o mal para o Brasil. Fuck them !!!,1
quase matou no nego kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk,1
caralho pq n tao indo meus tweets,1
@user kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk vsf mt bom,1
"eu fico sorrindo boba pra esse video, não aguento",1
aí não gosto desses sobrinhos do meu tio sandro. povinho uo,1
rt @user o nome disso e @user  porra .. sexta q vem meu aniversario hoje so acaba 12:00 https://t.co/k7zxgcoa5z,1
"rt @user eu tbm kkkkkkkkkkkk
hariany na vamos https://t.co/cdwekjvsns",0
"deve ser triste demais ser ********** o suficiente pra resumir alguém a aparência e ignorar o fato que ele é um puta ator incrível kkk penah
sem falar que o bill é lindo pra caralho

  https://t.co/Xo3xuZJyvO",1
voltou essa dor maldita 😓,1
rt @user @user @user esse daí não precisa de cpf para falar com o pica sonsa.,1
"rt @user @user o feio, a gente saiu em uma revista kkkkkk",1
"ótima ideia!!! 
🤣🤣🤣🤣🤣🤣",0
"rt @user dia feio,partiu dormi o dia todo",0
"rt @user puts nossa um homem foi super babaca
então todo homem é lixo https://t.co/dg3vufhn1p",1
macaca veia,1
aqui é brasil porra!!!!,1
será que não tem amigo pra avisar que tá feio?,0
@user Eu desmontei a porra da pia toda e aí começou a esguichar água mesmo com meu registro fechado. Teve que fechar do prédio inteiro se não gasta muita água né. Mas já tem um profissional decente consertando agora hahahahahaha,1
meu deus eu me odeio pra caralho,1
"""hoje é um combo meu e um do meu irmão, uma vodka com energético, tá ligado que é cinco tchara, saco de porra cara"" KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK",1
puta que pariu será que é difícil demais usar um pontinho de interrogação?,1
"sou ponei, no barro eu me lasco, na lama eu me amasso, eu, eu sou maldito..",1
bom dia do singed fudido de febre,1
@user ata é feio mentir sabia..,0
"puta merda show do metallica em semana de prova (muito provavelmente) 
eu quero é que se foda",1
prefiram ter responsabilidade e usar a porra da camisinha.,1
porra brabão sair pra comprar roupa nessa chuva,1
"@user porra com medo? estava distraído meu mano, deu sorte kkkkkk",1
isso é muito chato me sinto mal e choro fico puta também,1
"sai tchuca vai p lá, que eu gosto só das puta",1
friaca da porra aaaaaaa,1
@user isso é merda ein pqp,1
pqp nesses nego divulgando bar do rosa como baile,1
"enquanto vocês saem hoje irei ficar aqui online reclamando no twitter
vsf",1
mano fiquei horas pra achar a porra do bicho mds do céu meu sogro que achou kkkkkkkkkkkkkkkkk,1
@user não da pra acreditar q era um casal de sapatao,1
"@user garota????? e tem hora???? 

só sei que to ouvindo e puta merda",1
maldita expressão corporal https://t.co/beadcx3rcs,1
rt @user não mentiu https://t.co/ivly2gefsg https://t.co/0nmrapn8dy,0
essa internet da oi é um lixo 😤,1
puta que pariu esqueci meu fone em casa serei obrigada a ficar com cara de cu,1
rt @user sto linda pra caralho,1
"@user tnc rapa, tô comendo",1
vai natália caraio,1
